query_id,best_hit
sp|Q86W34|AMZ2_HUMAN,3LMC_A
sp|Q8NFQ5|BPIB6_HUMAN,4F2A_A
sp|Q8NGS5|O13C4_HUMAN,7JOZ_R
sp|Q96H79|ZCCHL_HUMAN,3U9G_A
sp|Q9NXT0|ZN586_HUMAN,6QNX_C
tr|A0A087WUD9|A0A087WUD9_HUMAN,2OAY_A
tr|A0A087WUL4|A0A087WUL4_HUMAN,7Q5B_C
tr|A0A087X006|A0A087X006_HUMAN,7AS4_J
tr|A0A0U1RQC1|A0A0U1RQC1_HUMAN,4QN7_A
sp|A0A1B0GWB2|PRT1B_HUMAN,7MLY_E
tr|A0A1W2PPM2|A0A1W2PPM2_HUMAN,5EXK_A
tr|A0A2R8Y440|A0A2R8Y440_HUMAN,6LTJ_I
tr|A0A2R8Y683|A0A2R8Y683_HUMAN,6T90_K
tr|A0A3B3IT15|A0A3B3IT15_HUMAN,5NZV_H
tr|A0A5F9ZHG7|A0A5F9ZHG7_HUMAN,4F7Z_A
tr|A0A6E1ZGS3|A0A6E1ZGS3_HUMAN,7TBW_A
tr|A0A6Q8PFF2|A0A6Q8PFF2_HUMAN,4PHC_A
tr|A0A7P0TB26|A0A7P0TB26_HUMAN,6I7S_B
tr|A0A8I5KSZ4|A0A8I5KSZ4_HUMAN,4C7N_B
tr|A0A8I5KW00|A0A8I5KW00_HUMAN,3F8U_C
tr|A0A994J6B4|A0A994J6B4_HUMAN,7K95_B
sp|A6NGR9|MROH6_HUMAN,7NRC_A
tr|A8MQ02|A8MQ02_HUMAN,4LL8_A
tr|B1ALU1|B1ALU1_HUMAN,6VHH_B
tr|B4DGP2|B4DGP2_HUMAN,7FII_R
tr|B8ZZF5|B8ZZF5_HUMAN,7NKX_Z
tr|C9IYI4|C9IYI4_HUMAN,6D90_b
tr|C9JA08|C9JA08_HUMAN,6LQM_3
tr|C9JBF5|C9JBF5_HUMAN,2PE4_A
tr|C9JJG2|C9JJG2_HUMAN,7VBB_B
tr|C9JPQ4|C9JPQ4_HUMAN,7VPK_A
tr|D6RAZ6|D6RAZ6_HUMAN,1Q5C_B
tr|E7EMR3|E7EMR3_HUMAN,6VHH_B
tr|E9PJL7|E9PJL7_HUMAN,2YGD_R
tr|E9PKY6|E9PKY6_HUMAN,6OFB_B
tr|E9PP02|E9PP02_HUMAN,4V61_BY
tr|F5GYK3|F5GYK3_HUMAN,2JP0_A
tr|F5GYR3|F5GYR3_HUMAN,6ELZ_q
tr|F5H4K7|F5H4K7_HUMAN,5NUS_A
tr|F5H8B4|F5H8B4_HUMAN,6FUL_A
tr|F8VSC8|F8VSC8_HUMAN,7BR3_A
tr|F8VSJ1|F8VSJ1_HUMAN,2MKD_A
tr|F8WD26|F8WD26_HUMAN,1P5S_A
tr|G3V2A6|G3V2A6_HUMAN,6L4H_A
tr|G3V3C0|G3V3C0_HUMAN,2Q7D_B
tr|H0Y5I3|H0Y5I3_HUMAN,4XZC_A
tr|H0Y8F6|H0Y8F6_HUMAN,1DQA_C
tr|H0YB15|H0YB15_HUMAN,6BHU_A
tr|H0YDT4|H0YDT4_HUMAN,7AK5_I
tr|H0YF33|H0YF33_HUMAN,4NQ0_A
tr|H3BMD8|H3BMD8_HUMAN,5VBG_A
tr|H3BMX5|H3BMX5_HUMAN,7CMR_A
tr|H7C179|H7C179_HUMAN,6T9K_K
tr|H7C4C2|H7C4C2_HUMAN,6R80_A
tr|K7ERA7|K7ERA7_HUMAN,3M62_A
sp|P58550|FXYD8_HUMAN,5AW5_G
tr|Q5JW71|Q5JW71_HUMAN,7JJP_D
tr|Q5T8R4|Q5T8R4_HUMAN,7CKO_A
tr|Q5TG39|Q5TG39_HUMAN,4IEJ_A
sp|Q5VTA0|PRA17_HUMAN,6X6A_E
sp|Q6P1X6|CH082_HUMAN,2RE3_B
sp|Q8IYN6|UBAD2_HUMAN,2DZL_A
sp|Q8NCQ2|CNAS1_HUMAN,7FE6_B
sp|Q8WU43|CB015_HUMAN,6J1B_A
sp|Q96IR2|ZN845_HUMAN,6QNX_C
tr|A0A075B6Y8|A0A075B6Y8_HUMAN,6TMK_M
tr|A0A087WUS4|A0A087WUS4_HUMAN,6O5H_C
tr|A0A087WVH6|A0A087WVH6_HUMAN,4HYG_B
tr|A0A096LPE0|A0A096LPE0_HUMAN,5XXB_N
tr|A0A0A0MSZ8|A0A0A0MSZ8_HUMAN,6AED_A
tr|A0A0D9SEH6|A0A0D9SEH6_HUMAN,6FTX_W
tr|A0A0D9SFJ2|A0A0D9SFJ2_HUMAN,1K7K_A
tr|A0A0D9SGA6|A0A0D9SGA6_HUMAN,2QZG_B
tr|A0A0G2JMZ3|A0A0G2JMZ3_HUMAN,6AED_A
tr|A0A0G2JRK4|A0A0G2JRK4_HUMAN,3M3I_H
tr|A0A0J9YWA6|A0A0J9YWA6_HUMAN,1ZBD_B
tr|A0A0J9YWQ1|A0A0J9YWQ1_HUMAN,1YHN_B
tr|A0A0U1RQI8|A0A0U1RQI8_HUMAN,4XN3_A
tr|A0A0U1RQT6|A0A0U1RQT6_HUMAN,4RRI_A
tr|A0A140T9E6|A0A140T9E6_HUMAN,2BO9_D
tr|A0A1B0GTF3|A0A1B0GTF3_HUMAN,5TKY_B
tr|A0A1B0GTM8|A0A1B0GTM8_HUMAN,7RAK_G
tr|A0A1B0GU04|A0A1B0GU04_HUMAN,7EKT_D
tr|A0A1W2PP70|A0A1W2PP70_HUMAN,2P24_A
tr|A0A1W2PPT8|A0A1W2PPT8_HUMAN,4RKK_C
tr|A0A2R8Y4C6|A0A2R8Y4C6_HUMAN,6MHF_C
tr|A0A2R8Y530|A0A2R8Y530_HUMAN,2PB7_A
tr|A0A2R8YE23|A0A2R8YE23_HUMAN,6HZN_A
tr|A0A3B3IT89|A0A3B3IT89_HUMAN,4AH6_B
tr|A0A3F2YNX2|A0A3F2YNX2_HUMAN,2Y0N_C
tr|A0A590UJD1|A0A590UJD1_HUMAN,4FWV_A
tr|A0A590UK85|A0A590UK85_HUMAN,2A3L_A
tr|A0A669KB76|A0A669KB76_HUMAN,1SCF_B
tr|A0A6I8PIN8|A0A6I8PIN8_HUMAN,3LK2_B
tr|A0A6Q8PGF5|A0A6Q8PGF5_HUMAN,2JS3_A
tr|A0A7I2V3N9|A0A7I2V3N9_HUMAN,5HKP_C
tr|A0A7I2V636|A0A7I2V636_HUMAN,3WEU_A
tr|A0A7I2YQA3|A0A7I2YQA3_HUMAN,1PPY_A
tr|A0A7P0T9M0|A0A7P0T9M0_HUMAN,1MM0_A
tr|A0A7P0TAD3|A0A7P0TAD3_HUMAN,6RUI_S
tr|A0A7P0TAD5|A0A7P0TAD5_HUMAN,6N7K_D
tr|A0A7P0TBF3|A0A7P0TBF3_HUMAN,1NM8_A
tr|A0A804HK35|A0A804HK35_HUMAN,4UPI_A
tr|A0A8I5KRD1|A0A8I5KRD1_HUMAN,7MFD_A
tr|A0A8I5KS40|A0A8I5KS40_HUMAN,3N99_V
tr|A0A8I5QKV8|A0A8I5QKV8_HUMAN,7R78_A
tr|A0A8Q3SIZ7|A0A8Q3SIZ7_HUMAN,6C13_A
tr|A0A8V8TLU9|A0A8V8TLU9_HUMAN,4FDI_B
tr|A0A8V8TM11|A0A8V8TM11_HUMAN,3L5H_A
tr|A0A8V8TMR5|A0A8V8TMR5_HUMAN,5FMV_A
tr|A0A8V8TN25|A0A8V8TN25_HUMAN,7KAH_A
tr|A0A8V8TP96|A0A8V8TP96_HUMAN,3QWE_A
tr|A0A994J4E3|A0A994J4E3_HUMAN,7O0V_C1
tr|A0A994J4I4|A0A994J4I4_HUMAN,3EUH_A
tr|A0A994J4J2|A0A994J4J2_HUMAN,7PEL_F
tr|A0A994J590|A0A994J590_HUMAN,2CJS_C
tr|A0A9L9PX85|A0A9L9PX85_HUMAN,7KZN_A
tr|A0A9L9PXJ4|A0A9L9PXJ4_HUMAN,5T9R_G
tr|A2A276|A2A276_HUMAN,6JI8_D
tr|A3KFJ8|A3KFJ8_HUMAN,1M1J_B
tr|A6NM71|A6NM71_HUMAN,6RGO_A
tr|A6ZJ82|A6ZJ82_HUMAN,1PX2_A
tr|B1AP61|B1AP61_HUMAN,7KPX_D
tr|C9J2I1|C9J2I1_HUMAN,6SWY_5
tr|C9J7D8|C9J7D8_HUMAN,5HSA_B
tr|C9J8U9|C9J8U9_HUMAN,5DYR_A
tr|C9J9V2|C9J9V2_HUMAN,3TM5_B
tr|C9JAW1|C9JAW1_HUMAN,3PFY_A
tr|C9JSX3|C9JSX3_HUMAN,6V0P_A
tr|C9JTC6|C9JTC6_HUMAN,6W6L_7
tr|C9JWL4|C9JWL4_HUMAN,3L81_A
tr|C9JWQ3|C9JWQ3_HUMAN,3PSP_A
tr|D6R953|D6R953_HUMAN,2Q04_C
tr|D6R9Q7|D6R9Q7_HUMAN,7KGV_B
tr|D6RBX9|D6RBX9_HUMAN,7MYZ_D
tr|D6REQ3|D6REQ3_HUMAN,5X6H_B
tr|D6RF77|D6RF77_HUMAN,2DKD_A
tr|D6RHD1|D6RHD1_HUMAN,6WCQ_C
tr|E5RGZ9|E5RGZ9_HUMAN,6ELZ_m
tr|E5RI32|E5RI32_HUMAN,3LRA_A
tr|E7EPN8|E7EPN8_HUMAN,6KN7_a
tr|E7EQ30|E7EQ30_HUMAN,6BSD_A
tr|E7ESW0|E7ESW0_HUMAN,6G5J_B
tr|E9PLL7|E9PLL7_HUMAN,7NKY_Z
tr|E9PM71|E9PM71_HUMAN,3V39_A
tr|E9PQB3|E9PQB3_HUMAN,1KFU_L
tr|E9PRH4|E9PRH4_HUMAN,5TSA_A
tr|E9PRL2|E9PRL2_HUMAN,2XKX_B
tr|F2Z2R0|F2Z2R0_HUMAN,4P9T_D
tr|F5H532|F5H532_HUMAN,7DVQ_4
tr|F6QUT6|F6QUT6_HUMAN,6FML_J
tr|F6T5D1|F6T5D1_HUMAN,3TNU_A
tr|F8VS12|F8VS12_HUMAN,1JEY_A
tr|F8VSD0|F8VSD0_HUMAN,6KYF_A
tr|F8VSG1|F8VSG1_HUMAN,6VRK_A
tr|F8W1M8|F8W1M8_HUMAN,6TB4_F
tr|F8W9C3|F8W9C3_HUMAN,2Q7Z_A
tr|F8WCC5|F8WCC5_HUMAN,6YAF_M
tr|G3V2Y5|G3V2Y5_HUMAN,6A96_A
tr|G3V379|G3V379_HUMAN,2LGX_A
tr|G3V4P7|G3V4P7_HUMAN,4P6Z_M
tr|G3V4R8|G3V4R8_HUMAN,7P3Z_B
tr|G3XAG9|G3XAG9_HUMAN,6GLC_A
tr|H0Y431|H0Y431_HUMAN,3TFO_D
tr|H0Y5D8|H0Y5D8_HUMAN,7ABF_A4
tr|H0Y5P9|H0Y5P9_HUMAN,7VSI_A
tr|H0Y5T8|H0Y5T8_HUMAN,1SH1_A
tr|H0Y6D1|H0Y6D1_HUMAN,6JPD_B
tr|H0Y7K4|H0Y7K4_HUMAN,6LXE_B
tr|H0Y8N0|H0Y8N0_HUMAN,7DCO_A
tr|H0Y965|H0Y965_HUMAN,5M6Q_B
tr|H0Y9Z2|H0Y9Z2_HUMAN,1UG7_A
tr|H0YBP8|H0YBP8_HUMAN,2BYM_A
tr|H0YBT2|H0YBT2_HUMAN,7ABG_A4
tr|H0YD44|H0YD44_HUMAN,5CQR_A
tr|H0YDH0|H0YDH0_HUMAN,6F38_p
tr|H0YGF1|H0YGF1_HUMAN,2XKX_B
tr|H0YH65|H0YH65_HUMAN,3TT9_A
tr|H0YM80|H0YM80_HUMAN,7AOI_BE
tr|H0YNC8|H0YNC8_HUMAN,6VSJ_C
tr|H3BMG7|H3BMG7_HUMAN,6SHB_J
tr|H3BNF6|H3BNF6_HUMAN,3GNF_B
tr|H3BPY3|H3BPY3_HUMAN,6BRL_A
tr|H3BQN5|H3BQN5_HUMAN,7DSK_A
tr|H3BRJ7|H3BRJ7_HUMAN,6S29_D
tr|H7C0I1|H7C0I1_HUMAN,3TW8_C
tr|H7C114|H7C114_HUMAN,2XKX_B
tr|H7C2P9|H7C2P9_HUMAN,7DSK_A
tr|H7C2Q2|H7C2Q2_HUMAN,7BGB_G
tr|H7C3C1|H7C3C1_HUMAN,6BFN_B
tr|H7C3Y4|H7C3Y4_HUMAN,7RD1_R
tr|I3L1X4|I3L1X4_HUMAN,6R5K_O
tr|I3L2A0|I3L2A0_HUMAN,2H2M_A
tr|I3L3K2|I3L3K2_HUMAN,6FOA_A
tr|I3L3M7|I3L3M7_HUMAN,1WOU_A
tr|J3KRC3|J3KRC3_HUMAN,6RGN_A
tr|J3KS40|J3KS40_HUMAN,6RK4_A
tr|J3QKV1|J3QKV1_HUMAN,7MQA_LI
tr|J3QKW5|J3QKW5_HUMAN,5SZP_A
tr|J3QLK0|J3QLK0_HUMAN,2WKQ_A
tr|J3QQU5|J3QQU5_HUMAN,4NUZ_A
tr|J3QRH5|J3QRH5_HUMAN,4O7G_B
tr|J3QS26|J3QS26_HUMAN,6IKO_A
tr|J3QSE2|J3QSE2_HUMAN,6ELZ_w
tr|J3QSG3|J3QSG3_HUMAN,4WWU_H
tr|J3QTA0|J3QTA0_HUMAN,7ABG_A4
tr|K7EJ06|K7EJ06_HUMAN,5FWP_E
tr|K7EJV4|K7EJV4_HUMAN,6XF9_D
tr|K7EL75|K7EL75_HUMAN,6U11_A
tr|K7ENV2|K7ENV2_HUMAN,6NCL_a7
tr|K7EPW3|K7EPW3_HUMAN,6QNX_C
tr|K7EPZ1|K7EPZ1_HUMAN,4E6S_A
tr|K7EQ68|K7EQ68_HUMAN,6WCW_A
tr|K7ESI1|K7ESI1_HUMAN,2KZ3_A
tr|K7ESQ1|K7ESQ1_HUMAN,5JXT_K
tr|M0QY24|M0QY24_HUMAN,6QNX_C
tr|M0QZL1|M0QZL1_HUMAN,2JL1_A
tr|M0R168|M0R168_HUMAN,5JXT_K
tr|M0R1L3|M0R1L3_HUMAN,7CK2_A
tr|M0R3H6|M0R3H6_HUMAN,5WP6_A
tr|Q5T3E5|Q5T3E5_HUMAN,4WK4_B
tr|Q5T8D2|Q5T8D2_HUMAN,4BWC_A
tr|Q5TBK7|Q5TBK7_HUMAN,1XD3_A
sp|Q8IYB0|YK038_HUMAN,7C4J_C
tr|Q9UFN7|Q9UFN7_HUMAN,1CYQ_A
tr|S4R3E5|S4R3E5_HUMAN,1WA5_B
tr|V9GZ58|V9GZ58_HUMAN,6MAR_D
tr|A0A3B3ISZ0|A0A3B3ISZ0_HUMAN,7CGP_B
sp|A2IDD5|CCD78_HUMAN,7KTR_D
sp|A3KMH1|VWA8_HUMAN,6ORB_A
sp|A5YKK6|CNOT1_HUMAN,4C0D_A
sp|K7EJ46|SIM22_HUMAN,6TD6_B
sp|O00292|LFTY2_HUMAN,5FFO_D
sp|O00442|RTCA_HUMAN,7MQA_SH
sp|O00512|BCL9_HUMAN,3SL9_H
sp|O00764|PDXK_HUMAN,6SU9_B
sp|O14730|RIOK3_HUMAN,6ZXG_z
sp|O15232|MATN3_HUMAN,5E6U_A
sp|O43314|VIP2_HUMAN,4NZN_A
sp|O43929|ORC4_HUMAN,7MCA_D
sp|O60220|TIM8A_HUMAN,6LO8_F
sp|O60762|DPM1_HUMAN,2ZU9_B
sp|O75081|MTG16_HUMAN,2KNH_A
sp|O75603|GCM2_HUMAN,1ODH_A
sp|O75909|CCNK_HUMAN,6GZH_B
sp|O76054|S14L2_HUMAN,4UYB_A
sp|O95201|RHIT_HUMAN,6QNX_C
sp|O95238|SPDEF_HUMAN,5L0P_A
sp|O95258|UCP5_HUMAN,6GCI_A
sp|P02549|SPTA1_HUMAN,1SJJ_A
sp|P02671|FIBA_HUMAN,3GHG_J
sp|P02792|FRIL_HUMAN,1Z6O_K
sp|P04141|CSF2_HUMAN,5D71_A
sp|P05412|JUN_HUMAN,1JUN_B
sp|P06734|FCER2_HUMAN,5G6U_D
sp|P07902|GALT_HUMAN,6GQD_A
sp|P09884|DPOLA_HUMAN,5EXR_C
sp|P0DN84|DWORF_HUMAN,7MPA_A
sp|P0DTE8|AMY1C_HUMAN,6OCN_A
sp|P10746|HEM4_HUMAN,1JR2_A
sp|P11171|EPB41_HUMAN,6D21_A
sp|P13385|TDGF1_HUMAN,2J5H_A
sp|P20749|BCL3_HUMAN,6PW5_D
sp|P21741|MK_HUMAN,2LUU_A
sp|P22392|NDKB_HUMAN,7JTK_i
sp|P22914|CRYGS_HUMAN,6IF9_A
sp|P23526|SAHH_HUMAN,3GLQ_A
sp|P30542|AA1R_HUMAN,5UEN_A
sp|P30550|GRPR_HUMAN,5ZKP_A
sp|P35243|RECO_HUMAN,4YI8_A
sp|P42356|PI4KA_HUMAN,6BQ1_A
sp|P48595|SPB10_HUMAN,1JMO_A
sp|P49767|VEGFC_HUMAN,2VWE_A
sp|P50748|KNTC1_HUMAN,6WC4_A
sp|P52569|CTR2_HUMAN,7B00_A
sp|P54098|DPOG1_HUMAN,3IKM_D
sp|P55055|NR1H2_HUMAN,4NQA_I
sp|P56282|DPOE2_HUMAN,7PFO_A
sp|P56746|CLD15_HUMAN,4P79_A
sp|P57105|SYJ2B_HUMAN,2XKX_B
sp|P60411|KR109_HUMAN,2HM6_A
sp|P61221|ABCE1_HUMAN,3OZX_B
sp|P61626|LYSC_HUMAN,6T6C_A
sp|P68104|EF1A1_HUMAN,5LZZ_jj
sp|P78412|IRX6_HUMAN,4EGC_A
sp|P80217|IN35_HUMAN,5TF6_A
sp|P83916|CBX1_HUMAN,3P7J_B
sp|Q00005|2ABB_HUMAN,3DW8_E
sp|Q00534|CDK6_HUMAN,1BLX_A
sp|Q02156|KPCE_HUMAN,3PFQ_A
sp|Q03181|PPARD_HUMAN,3E00_D
sp|Q06413|MEF2C_HUMAN,6BZ1_B
sp|Q07666|KHDR1_HUMAN,5EMO_B
sp|Q08174|PCDH1_HUMAN,6BX7_A
sp|Q13564|ULA1_HUMAN,2NVU_A
sp|Q14166|TTL12_HUMAN,6Y3Z_P
sp|Q14676|MDC1_HUMAN,3T7K_A
sp|Q14749|GNMT_HUMAN,3THR_A
sp|Q14993|COJA1_HUMAN,3HR2_B
sp|Q15072|OZF_HUMAN,6QNX_C
sp|Q15389|ANGP1_HUMAN,1EI3_F
sp|Q16658|FSCN1_HUMAN,6B0T_B
sp|Q1MSJ5|CSPP1_HUMAN,7AS4_L
sp|Q2VIQ3|KIF4B_HUMAN,5MM7_K
sp|Q3SXY8|AR13B_HUMAN,5DI3_B
sp|Q3V6T2|GRDN_HUMAN,6SO3_B
sp|Q495C1|RN212_HUMAN,6ID1_q
sp|Q5JSH3|WDR44_HUMAN,7K36_G
sp|Q5JVS0|HABP4_HUMAN,4V6X_Ah
sp|Q5VT99|LRC38_HUMAN,3WN4_A
sp|Q6GMV2|SMYD5_HUMAN,3S7B_A
sp|Q6Q788|APOA5_HUMAN,3K2S_A
sp|Q6UWW8|EST3_HUMAN,5A7G_A
sp|Q6UXH1|CREL2_HUMAN,5B4X_B
sp|Q6XYQ8|SYT10_HUMAN,1DQV_A
sp|Q7RTU1|TCF23_HUMAN,2LFH_A
sp|Q7Z7A4|PXK_HUMAN,6TM5_S
sp|Q86SK9|SCD5_HUMAN,4YMK_D
sp|Q86UD5|SL9B2_HUMAN,7B4M_A
sp|Q86W74|ANR46_HUMAN,6PW5_D
sp|Q86WU2|LDHD_HUMAN,5AE2_A
sp|Q86XL3|ANKL2_HUMAN,5VKQ_C
sp|Q8IY33|MILK2_HUMAN,6ICI_A
sp|Q8IYE1|CCD13_HUMAN,7DL2_D
sp|Q8IZQ8|MYCD_HUMAN,2YJF_M
sp|Q8IZR5|CKLF4_HUMAN,7E6T_A
sp|Q8N264|RHG24_HUMAN,7MYO_B
sp|Q8N3L3|TXLNB_HUMAN,7DL2_D
sp|Q8N554|ZN276_HUMAN,7PPP_B
sp|Q8N7X4|MAGB6_HUMAN,6R7T_B
sp|Q8N9E0|F133A_HUMAN,6ZYM_9
sp|Q8NA82|MARHA_HUMAN,2M6M_A
sp|Q8NFT8|DNER_HUMAN,4XBM_B
sp|Q8NHP8|PLBL2_HUMAN,3FGW_A
sp|Q8NI77|KI18A_HUMAN,5MM7_K
sp|Q8TAB5|CA216_HUMAN,7VOP_f
sp|Q8TBZ2|MYBPP_HUMAN,6FVI_A
sp|Q8TC57|M1AP_HUMAN,7NRC_A
sp|Q8TC92|ENOX1_HUMAN,6WMZ_A
sp|Q8TDN4|CABL1_HUMAN,7B5R_Y
sp|Q8WVR3|TPC14_HUMAN,7OBR_u
sp|Q8WWY3|PRP31_HUMAN,6QW6_4C
sp|Q8WX93|PALLD_HUMAN,3B43_A
sp|Q8WXC3|PYDC1_HUMAN,7PZC_A
sp|Q92541|RTF1_HUMAN,6TED_R
sp|Q92544|TM9S4_HUMAN,7KYC_A
sp|Q92613|JADE3_HUMAN,7D8A_A
sp|Q92953|KCNB2_HUMAN,2R9R_B
sp|Q92979|NEP1_HUMAN,5FAI_A
sp|Q96AE4|FUBP1_HUMAN,3N89_B
sp|Q96F05|CK024_HUMAN,7P54_B
sp|Q96G25|MED8_HUMAN,7ENA_h
sp|Q96GX1|TECT2_HUMAN,3MUU_A
sp|Q96I59|SYNM_HUMAN,3I7F_A
sp|Q96JQ0|PCD16_HUMAN,4AK1_A
sp|Q96PP8|GBP5_HUMAN,1F5N_A
sp|Q96RD9|FCRL5_HUMAN,3DMK_A
sp|Q9BRR3|PGAP4_HUMAN,1KNV_B
sp|Q9BV44|THUM3_HUMAN,3TMA_A
sp|Q9BY10|S46A2_HUMAN,7BC6_A
sp|Q9BY66|KDM5D_HUMAN,5V9T_B
sp|Q9BYE2|TMPSD_HUMAN,7MEQ_A
sp|Q9BYH8|IKBZ_HUMAN,6PW5_D
sp|Q9BZX2|UCK2_HUMAN,6PWZ_B
sp|Q9H2X6|HIPK2_HUMAN,6P5S_A
sp|Q9H3U5|MFSD1_HUMAN,6V4D_A
sp|Q9H9V9|JMJD4_HUMAN,3KVB_A
sp|Q9HBB8|CDHR5_HUMAN,5SZP_A
sp|Q9HBH5|RDH14_HUMAN,6RNV_A
sp|Q9HBH7|BEX1_HUMAN,4TSK_A
sp|Q9HCJ2|LRC4C_HUMAN,3ZYO_A
sp|Q9HCS4|TF7L1_HUMAN,6LTJ_Q
sp|Q9NP61|ARFG3_HUMAN,5NZS_P
sp|Q9NPQ8|RIC8A_HUMAN,6N85_B
sp|Q9NR12|PDLI7_HUMAN,7AM2_Ax
sp|Q9NRB3|CHSTC_HUMAN,3F5F_A
sp|Q9NSU2|TREX1_HUMAN,3U3Y_B
sp|Q9NU63|ZFP57_HUMAN,6QNX_C
sp|Q9NWZ5|UCKL1_HUMAN,7RH8_A
sp|Q9NXX6|NSE4A_HUMAN,7DG2_D
sp|Q9NY99|SNTG2_HUMAN,1Z87_A
sp|Q9NZJ4|SACS_HUMAN,5V46_A
sp|Q9P107|GMIP_HUMAN,1XA6_A
sp|Q9P2B2|FPRP_HUMAN,5D4K_A
sp|Q9UBT3|DKK4_HUMAN,5O57_A
sp|Q9UBX5|FBLN5_HUMAN,3M0C_C
sp|Q9UH99|SUN2_HUMAN,5ED8_A
sp|Q9UHV2|SRTD1_HUMAN,7EGG_I
sp|Q9UJA2|CRLS1_HUMAN,7DRJ_A
sp|Q9UKA9|PTBP2_HUMAN,2MJU_A
sp|Q9UKG1|DP13A_HUMAN,4H8S_C
sp|Q9UNE2|RPH3L_HUMAN,1ZBD_B
sp|Q9Y2A9|B3GN3_HUMAN,6WMM_B
sp|Q9Y2K1|ZBTB1_HUMAN,6QNX_C
sp|Q9Y365|STA10_HUMAN,6SER_A
sp|Q9Y4F3|MARF1_HUMAN,5YAD_B
sp|Q9Y4P8|WIPI2_HUMAN,6KYB_B
tr|E7EMS6|E7EMS6_HUMAN,5ZY6_B
sp|P60608|EFC2_HUMAN,2XZ3_A
sp|Q13106|ZN154_HUMAN,6QNX_C
sp|Q15404|RSU1_HUMAN,7LT9_A
sp|Q2M2H8|MGAL_HUMAN,3TOP_B
sp|Q6UW32|IGFL1_HUMAN,5T42_A
sp|Q8IZS5|OFCC1_HUMAN,7VL4_A
sp|Q8NCR3|MFI_HUMAN,2CW9_A
sp|Q8NDH2|CC168_HUMAN,6ZQW_E
sp|Q8TCD1|CR032_HUMAN,1I5P_A
sp|Q8TD20|GTR12_HUMAN,4ZW9_A
sp|Q99819|GDIR3_HUMAN,5FR1_B
sp|Q9C0H5|RHG39_HUMAN,5EJR_A
sp|Q9H341|O51M1_HUMAN,7BVQ_B
sp|Q9Y334|VWA7_HUMAN,6UJA_B
sp|Q9Y5E6|PCDB3_HUMAN,5SZP_A
sp|Q9Y5G5|PCDG8_HUMAN,5SZP_A
tr|A0A087X0H5|A0A087X0H5_HUMAN,1AXI_B
tr|A0A096LNV3|A0A096LNV3_HUMAN,6OET_C
sp|A0A0B4J1Y8|LV949_HUMAN,6HDC_A
tr|A0A1W2PP06|A0A1W2PP06_HUMAN,6V35_C
tr|A0A2R8YFI2|A0A2R8YFI2_HUMAN,7NH5_A
tr|A0A2R8YFS5|A0A2R8YFS5_HUMAN,6O5F_A
tr|A0A5F9ZH21|A0A5F9ZH21_HUMAN,5U6Y_J
tr|A0A804HIU5|A0A804HIU5_HUMAN,3PFQ_A
tr|A0A804HKV8|A0A804HKV8_HUMAN,5WM0_A
sp|A0AVI2|FR1L5_HUMAN,2K2O_A
tr|A6NHG8|A6NHG8_HUMAN,1FLL_B
sp|A6NKT7|RGPD3_HUMAN,6LK8_T
sp|A6NL99|AQP73_HUMAN,6N1G_C
tr|B1APR7|B1APR7_HUMAN,4EGC_B
tr|D6RFM5|D6RFM5_HUMAN,2H88_N
tr|E7EU09|E7EU09_HUMAN,5A46_B
tr|F8VR88|F8VR88_HUMAN,3ZLC_B
tr|F8W9L4|F8W9L4_HUMAN,1RY7_B
tr|H0YMP8|H0YMP8_HUMAN,6LCP_A
tr|H0YNJ6|H0YNJ6_HUMAN,7RFI_G
sp|O60431|OR1I1_HUMAN,7DDZ_A
sp|P59536|T2R41_HUMAN,7DDZ_A
sp|Q14507|EP3A_HUMAN,5E13_A
sp|Q2M3V2|SWAHA_HUMAN,5VKQ_C
sp|Q3C1V8|BSH_HUMAN,6T90_K
sp|Q494W8|CRFM7_HUMAN,7KOX_A
sp|Q56A73|SPIN4_HUMAN,2NS2_B
sp|Q5JNZ3|ZN311_HUMAN,6QNX_C
sp|Q5JTD7|LRC73_HUMAN,4KXF_H
tr|Q5T398|Q5T398_HUMAN,5V07_Z
sp|Q6S8J7|POTEA_HUMAN,6PW5_D
sp|Q8IXQ4|GPAM1_HUMAN,5OQJ_W
sp|Q8IXT5|RB12B_HUMAN,6ASO_A
sp|Q8N5C6|SRBD1_HUMAN,2OCE_A
sp|Q8NGF8|OR4B1_HUMAN,7DDZ_A
sp|Q8NGG6|OR8BC_HUMAN,7BVQ_B
sp|Q8NGI1|O56B2_HUMAN,7JOZ_R
sp|Q8NGR5|OR1L4_HUMAN,7BVQ_B
sp|Q8NH18|OR5J2_HUMAN,7BVQ_B
sp|Q9H819|DJC18_HUMAN,7AOI_BK
sp|Q9H930|SP14L_HUMAN,6G8R_B
sp|Q9HDB8|ENK5_HUMAN,7OS5_BBB
sp|Q9NRD0|FBX8_HUMAN,4D7R_A
sp|Q9NS67|GPR27_HUMAN,7EXD_R
sp|Q9NWL6|ASND1_HUMAN,1CT9_C
sp|Q9UGV2|NDRG3_HUMAN,6L4B_C
sp|Q9UIG5|PS1C1_HUMAN,4EPP_A
tr|A0A087WZJ6|A0A087WZJ6_HUMAN,3P5J_B
tr|A0A087X1X2|A0A087X1X2_HUMAN,1YGU_B
tr|A0A087X2I9|A0A087X2I9_HUMAN,6FUL_A
